ID,Release_Date,Title,TITLE,Popularity,Vote_Count,Vote_Average,Original_Language,Genre,,,,
7856,02 September 2010,Wall Street: Money Never Sleeps,Wall Street: Money Never Sleeps,15.429,1218,6.1,English,Drama,,,,
7857,31 May 2002,Undercover Brother,Undercover Brother,15.428,292,5.8,English,Action,,,,
7858,17 March 2014,Exists,Exists,15.427,239,5.5,English,Horror,,,,
7859,07 October 2011,SeaFood,Seafood,15.426,41,4.9,Thai,Animation,,,,
7860,26 September 2008,Nights in Rodanthe,Nights In Rodanthe,15.426,503,6.2,English,Drama,,,,
7861,28 August 1975,The Story of O,The Story Of O,15.425,97,5.6,French,Drama,,,,
7862,10 October 1976,Shaolin Wooden Men,Shaolin Wooden Men,15.424,86,6.7,Chinese,Action,,,,
7863,10 September 1972,Jeremiah Johnson,Jeremiah Johnson,15.423,436,7.3,English,Adventure,,,,
7864,28 March 1980,City of Women,City Of Women,15.423,184,7,Italian,Comedy,,,,
7865,19 December 1997,Open Your Eyes,Open Your Eyes,15.421,741,7.5,Spanish,Drama,,,,
7866,06 September 1948,The Red Shoes,The Red Shoes,15.42,440,8.1,English,Drama,,,,
7867,17 September 2005,Shinobi: Heart Under Blade,Shinobi: Heart Under Blade,15.419,122,6.5,Japanese,Action,,,,
7868,10 September 2014,Gemma Bovery,Gemma Bovery,15.417,257,6.1,French,Romance,,,,
7869,21 May 2013,The Great Beauty,The Great Beauty,15.417,2583,7.5,Italian,Drama,,,,
7870,30 September 2021,The Battle at Lake Changjin,The Battle At Lake Changjin,15.416,23,7.2,Chinese,Drama,,,,
7871,09 April 1993,This Boy's Life,This Boy'S Life,15.416,744,7.1,English,Drama,,,,
7872,21 October 2011,Anonymous,Anonymous,15.414,604,6.4,English,Drama,,,,
7873,18 September 1987,The Principal,The Principal,15.413,200,6.5,English,Action,,,,
7874,02 April 2021,Madame Claude,Madame Claude,15.412,159,5.8,French,Crime,,,,
7875,24 December 2003,Monster,Monster,15.409,1755,7.2,English,Crime,,,,
7876,14 February 2019,Break,Break,15.408,125,5.3,Russian,Thriller,,,,
7877,10 November 2021,Happiness Ever After,Happiness Ever After,15.406,23,7.7,English,Romance,,,,
7878,14 December 1989,God of Gamblers,God Of Gamblers,15.405,92,7,Chinese,Action,,,,
7879,09 June 1978,Damien: Omen II,Damien: Omen Ii,15.402,499,6.4,English,Horror,,,,
7880,01 July 2020,The F**k-It List,The F**K-It List,15.399,382,6.2,English,Comedy,,,,
7881,14 October 2017,The Sandman,The Sandman,15.399,62,5.3,English,Horror,,,,
7882,31 January 1969,The Swimming Pool,The Swimming Pool,15.399,307,7.1,French,Crime,,,,
7883,23 February 2018,Mute,Mute,15.398,859,5.6,English,Science Fiction,,,,
7884,02 April 2017,3 Idiotas,3 Idiotas,15.398,92,7.4,Spanish,Family,,,,
7885,12 September 1995,Children of the Corn III: Urban Harvest,Children Of The Corn Iii: Urban Harvest,15.398,122,4.8,English,Thriller,,,,
7886,25 February 2016,The Other Side of the Door,The Other Side Of The Door,15.396,684,5.5,English,Thriller,,,,
7887,01 September 2005,Dungeons & Dragons: Wrath of the Dragon God,Dungeons & Dragons: Wrath Of The Dragon God,15.395,79,4.5,English,Action,,,,
7888,14 November 2019,Les Mis√©rables,Les Mis„©Rables,15.394,1146,7.7,French,Crime,,,,
7889,08 September 1998,Casper Meets Wendy,Casper Meets Wendy,15.391,313,6,English,Family,,,,
7890,06 July 1988,Short Circuit 2,Short Circuit 2,15.39,442,6,English,Comedy,,,,
7891,05 June 1991,Begotten,Begotten,15.39,222,6,English,Fantasy,,,,
7892,22 September 2016,Riphagen the Untouchable,Riphagen The Untouchable,15.389,134,6.5,Dutch,Drama,,,,
7893,25 December 1926,The General,The General,15.388,846,8.1,English,Action, War,,,
7894,28 April 2016,Mother's Day,Mother'S Day,15.386,1111,6,English,Comedy,,,,
7895,29 April 2016,Baaghi,Baaghi,15.384,85,6.3,Hindi,Action,,,,
7896,24 December 1994,God of Gamblers' Return,God Of Gamblers' Return,15.383,39,5.7,Chinese,Action,,,,
7897,01 August 2018,Blue Summer,Blue Summer,15.379,5,7.1,Japanese,Romance,,,,
7898,30 March 2006,Peaceful Warrior,Peaceful Warrior,15.377,302,7.4,English,Drama,,,,
7899,04 December 2020,Wander,Wander,15.376,208,5.4,English,Thriller,,,,
7900,11 December 1973,The Three Musketeers,The Three Musketeers,15.374,203,6.9,English,Adventure,,,,
7901,18 August 2011,The Innkeepers,The Innkeepers,15.373,492,5.4,English,Horror,,,,
7902,14 February 2010,Little Big Soldier,Little Big Soldier,15.372,212,6.9,Chinese,Action,,,,
7903,17 December 1993,The Wrong Trousers,The Wrong Trousers,15.372,715,7.7,English,Animation,,,,
7904,01 January 1921,The Phantom Carriage,The Phantom Carriage,15.371,213,7.9,Swedish,Drama,,,,
7905,14 September 2018,Freaky Friday,Freaky Friday,15.369,94,5.5,English,Music, Comedy,,,
7906,05 August 2012,Truth or Dare,Truth Or Dare,15.366,273,5.5,English,Horror,,,,
7907,27 April 2018,The Week Of,The Week Of,15.365,636,5.4,English,Comedy,,,,
7908,01 September 2017,Toc Toc,Toc Toc,15.364,987,7.1,Spanish,Comedy,,,,
7909,27 September 2000,The Crimson Rivers,The Crimson Rivers,15.361,1162,6.9,French,Crime,,,,
7910,16 April 2021,Monday,Monday,15.359,108,7.2,English,Drama,,,,
7911,23 May 2014,Seal Team Eight: Behind Enemy Lines,Seal Team Eight: Behind Enemy Lines,15.358,122,6,English,Action,,,,
7912,13 April 1995,Rob Roy,Rob Roy,15.358,482,6.7,English,Adventure,,,,
7913,07 February 1974,Blazing Saddles,Blazing Saddles,15.358,1397,7.3,English,Western,,,,
7914,01 May 1988,Black Eagle,Black Eagle,15.356,174,5,English,Action,,,,
7915,21 August 2009,Love and Beans,Love And Beans,15.355,3,5.2,Spanish,Drama,,,,
7916,09 September 2006,The Librarian: Return to King Solomon's Mines,The Librarian: Return To King Solomon'S Mines,15.354,422,6.1,English,Fantasy,,,,
7917,15 October 2021,The Good Boss,The Good Boss,15.351,81,7.2,Spanish,Comedy,,,,
7918,27 September 1998,Universal Soldier II: Brothers in Arms,Universal Soldier Ii: Brothers In Arms,15.351,30,4.6,English,Action,,,,
7919,27 November 1975,Black Emanuelle,Black Emanuelle,15.349,45,4.5,Italian,Drama,,,,
7920,18 October 2019,Sleeping With My Student,Sleeping With My Student,15.348,15,5.9,English,Thriller,,,,
7921,17 November 2016,Paterson,Paterson,15.348,1455,7.1,English,Comedy,,,,
7922,03 October 1997,U Turn,U Turn,15.348,531,6.6,English,Thriller,,,,
7923,18 October 1985,Re-Animator,Re-Animator,15.348,954,7.1,English,Science Fiction,,,,
7924,30 March 2001,Tomcats,Tomcats,15.345,197,5.1,English,Comedy,,,,
7925,30 March 1984,"Greystoke: The Legend of Tarzan, Lord of the Apes","Greystoke: The Legend Of Tarzan, Lord Of The Apes",15.344,363,6.3,English,Adventure,,,,
7926,29 October 2020,Last Moment of Clarity,Last Moment Of Clarity,15.338,20,5.5,English,Thriller,,,,
7927,19 September 2003,Pornography,Pornography,15.337,15,5.7,Polish,War,,,,
7928,02 December 2003,The Land Before Time X: The Great Longneck Migration,The Land Before Time X: The Great Longneck Migration,15.336,187,6.3,English,Animation,,,,
7929,19 August 1988,Married to the Mob,Married To The Mob,15.336,184,5.9,English,Comedy,,,,
7930,17 September 1998,Pleasantville,Pleasantville,15.335,1347,7.3,English,Fantasy,,,,
7931,04 September 2009,Valhalla Rising,Valhalla Rising,15.333,944,6.1,English,Adventure,,,,
7932,16 April 2019,How High 2,How High 2,15.332,77,6.5,English,Comedy,,,,
7933,04 April 2017,Monster High: Electrified,Monster High: Electrified,15.33,62,7.2,English,Family,,,,
7934,18 June 1982,Annie,Annie,15.33,543,6.5,English,Comedy,,,,
7935,25 September 2009,I Hope They Serve Beer in Hell,I Hope They Serve Beer In Hell,15.328,61,5,English,Comedy,,,,
7936,12 September 1994,Heavenly Creatures,Heavenly Creatures,15.327,692,7,English,Drama,,,,
7937,01 January 2002,Crocodile 2: Death Swamp,Crocodile 2: Death Swamp,15.326,65,5.1,English,Horror,,,,
7938,23 November 1973,The Magnificent One,The Magnificent One,15.326,259,7.1,French,Action,,,,
7939,01 December 1973,Lady Snowblood,Lady Snowblood,15.326,242,7.6,Japanese,Action,,,,
7940,20 April 2002,Beyond the Ultimate Spin: The Making of 'Spider-Man',Beyond The Ultimate Spin: The Making Of 'Spider-Man',15.325,2,3.5,English,Documentary,,,,
7941,20 October 2010,Little White Lies,Little White Lies,15.325,1273,7.1,French,Comedy,,,,
7942,16 January 2003,Runaway Jury,Runaway Jury,15.324,957,6.9,English,Drama,,,,
7943,21 March 2003,Carandiru,Carandiru,15.324,391,7.5,Portuguese,Drama,,,,
7944,17 September 1994,Ashes of Time,Ashes Of Time,15.323,206,7,Chinese,Drama,,,,
7945,11 October 2012,The Snow Queen,The Snow Queen,15.318,123,5.7,Russian,Animation,,,,
7946,17 February 1988,Young Guns,Young Guns,15.317,690,6.7,English,Western, Drama,,,
7947,04 April 1997,Double Team,Double Team,15.317,582,5.1,English,Action,,,,
7948,12 February 2022,New Kung Fu Cult Master 2,New Kung Fu Cult Master 2,15.315,2,2,Chinese,Action,,,,
7949,25 December 1998,Stepmom,Stepmom,15.315,1136,7.1,English,Drama,,,,
7950,21 October 1993,Supercop 2,Supercop 2,15.313,49,5.8,Chinese,Action,,,,
7951,09 October 2012,Werewolf: The Beast Among Us,Werewolf: The Beast Among Us,15.312,178,5.9,English,Drama,,,,
7952,03 July 2008,The Wackness,The Wackness,15.312,219,6.3,English,Drama,,,,
7953,27 September 2019,The Laundromat,The Laundromat,15.311,952,6,English,Drama,,,,
7954,10 November 2001,Holiday in the Sun,Holiday In The Sun,15.31,153,6,English,Adventure,,,,
7955,04 October 1985,Jagged Edge,Jagged Edge,15.307,177,6.4,English,Thriller,,,,
7956,08 November 2019,The Silence of the Marsh,The Silence Of The Marsh,15.306,195,5.3,Spanish,Thriller,,,,
7957,28 May 2021,Growing Fangs,Growing Fangs,15.305,11,6.8,English,Drama,,,,
7958,18 March 1969,Mackenna's Gold,Mackenna'S Gold,15.302,127,6.6,English,Adventure,,,,
7959,25 December 2003,Paycheck,Paycheck,15.302,1421,6.2,English,Action, Thriller,,,
7960,02 September 2011,A Good Old Fashioned Orgy,A Good Old Fashioned Orgy,15.296,241,5.9,English,Comedy,,,,
7961,05 December 1973,Serpico,Serpico,15.296,1438,7.6,English,Crime,,,,
7962,15 February 2017,Alibi.com,Alibi.Com,15.295,1398,6.5,French,Comedy,,,,
7963,23 August 2012,Compliance,Compliance,15.295,519,6.4,English,Drama,,,,
7964,27 September 2019,Judy,Judy,15.294,914,6.8,English,Drama,,,,
7965,17 August 1963,Black Sabbath,Black Sabbath,15.293,260,7.1,Italian,Horror,,,,
7966,11 May 2007,I Could Never Be Your Woman,I Could Never Be Your Woman,15.287,323,5.9,English,Comedy,,,,
7967,24 June 2016,The Salesman,The Salesman,15.286,674,7.3,Persian,Drama,,,,
7968,04 May 1984,This Is Spinal Tap,This Is Spinal Tap,15.285,1069,7.5,English,Music,,,,
7969,25 October 2012,Maximum Conviction,Maximum Conviction,15.283,95,5.1,English,Action,,,,
7970,16 March 2015,The Diabolical,The Diabolical,15.279,163,5,English,Horror,,,,
7971,06 February 2007,Highlander: The Source,Highlander: The Source,15.279,137,4.1,English,Action,,,,
7972,01 November 1993,Necronomicon,Necronomicon,15.278,102,6,English,Horror,,,,
7973,25 April 2008,From Within,From Within,15.276,117,5.6,English,Horror,,,,
7974,11 March 2017,The Archer,The Archer,15.275,67,5.6,English,Action,,,,
7975,18 June 1993,Boxing Helena,Boxing Helena,15.275,176,5.3,English,Drama,,,,
7976,24 April 2009,Fighting,Fighting,15.274,548,5.9,English,Action,,,,
7977,08 November 1996,Ransom,Ransom,15.27,1396,6.7,English,Action,,,,
7978,12 February 2008,2012 Doomsday,2012 Doomsday,15.267,93,2.9,English,Action, Science Fiction, Thriller,,
7979,27 October 2009,Battlestar Galactica: The Plan,Battlestar Galactica: The Plan,15.265,309,6.8,English,Science Fiction,,,,
7980,03 December 1986,Asterix in Britain,Asterix In Britain,15.265,501,6.7,French,Family,,,,
7981,05 December 2017,F*&% the Prom,F*&% The Prom,15.264,361,6,English,Comedy,,,,
7982,06 May 2016,Florence Foster Jenkins,Florence Foster Jenkins,15.264,1245,6.7,English,Comedy,,,,
7983,07 March 2009,Doraemon: The New Record of Nobita's Spaceblazer,Doraemon: The New Record Of Nobita'S Spaceblazer,15.263,25,6.4,Japanese,Animation,,,,
7984,27 May 2016,The Do-Over,The Do-Over,15.262,1231,5.7,English,Action,,,,
7985,14 September 1990,Hardware,Hardware,15.262,211,5.9,English,Science Fiction,,,,
7986,09 July 2004,Sleepover,Sleepover,15.261,390,6,English,Family,,,,
7987,22 February 2002,My Big Fat Greek Wedding,My Big Fat Greek Wedding,15.261,1726,6.5,English,Comedy,,,,
7988,06 November 2019,Holiday in the Wild,Holiday In The Wild,15.259,434,6.5,English,Romance,,,,
7989,21 February 2013,New World,New World,15.259,299,7.4,Korean,Thriller,,,,
7990,27 September 2013,Young Detective Dee: Rise of the Sea Dragon,Young Detective Dee: Rise Of The Sea Dragon,15.255,200,6.3,Chinese,Action,,,,
7991,06 December 1985,Spies Like Us,Spies Like Us,15.251,460,6.2,English,Comedy,,,,
7992,05 April 2019,The Best of Enemies,The Best Of Enemies,15.25,292,7.4,English,Drama,,,,
7993,10 May 1991,Switch,Switch,15.249,151,5.9,English,Fantasy,,,,
7994,14 May 2019,Mosul,Mosul,15.248,97,7.3,English,Documentary,,,,
7995,06 February 1987,Black Widow,Black Widow,15.248,142,6.1,English,Mystery,,,,
7996,03 August 2007,Hot Rod,Hot Rod,15.247,749,6.3,English,Comedy,,,,
7997,19 November 2021,Black Friday,Black Friday,15.246,94,5,English,Horror,,,,
7998,16 December 1999,Anna and the King,Anna And The King,15.246,612,6.7,English,Drama,,,,
7999,19 September 1980,Ordinary People,Ordinary People,15.242,455,7.5,English,Drama,,,,
8000,25 March 2014,Enchanted Kingdom,Enchanted Kingdom,15.24,24,6,English,Documentary,,,,
8001,21 July 2006,Stormbreaker,Stormbreaker,15.239,547,5.2,English,Adventure,,,,
8002,03 June 2021,The Perfect Wedding,The Perfect Wedding,15.238,1,2,English,Thriller,,,,
8003,25 April 2011,Blood Out,Blood Out,15.238,72,5.4,English,Action,,,,
8004,14 August 2020,Octonauts and the Caves of Sac Actun,Octonauts And The Caves Of Sac Actun,15.237,26,6.7,English,Family,,,,
8005,27 October 2017,Ayla: The Daughter of War,Ayla: The Daughter Of War,15.235,258,8.2,Turkish,Drama,,,,
8006,14 September 2018,Hibiki,Hibiki,15.232,14,7,Japanese,Action,,,,
8007,10 June 2021,Sisters on Track,Sisters On Track,15.231,7,7.3,English,Documentary,,,,
8008,16 March 1990,Lord of the Flies,Lord Of The Flies,15.231,418,6.4,English,Adventure,,,,
8009,09 September 2016,The Fury of a Patient Man,The Fury Of A Patient Man,15.23,367,6.6,Spanish,Thriller,,,,
8010,16 December 1981,Quest for Fire,Quest For Fire,15.228,366,7.1,French,Adventure,,,,
8011,17 May 2021,High Flying Romance,High Flying Romance,15.226,11,7.8,English,Romance,,,,
8012,01 November 1966,The Professionals,The Professionals,15.226,194,7.1,English,Western,,,,
8013,19 December 1961,Mysterious Island,Mysterious Island,15.226,115,6.4,English,Adventure,,,,
8014,06 December 2019,Lupin III: The First,Lupin Iii: The First,15.225,209,7.4,Japanese,Adventure,,,,
8015,03 October 2017,Rip Tide,Rip Tide,15.224,413,6.2,English,Family,,,,
8016,06 October 1979,Tess,Tess,15.224,233,7,English,Drama,,,,
8017,10 July 1993,Crazy Hong Kong,Crazy Hong Kong,15.223,13,4.8,Chinese,Adventure,,,,
8018,01 April 1999,Beowulf,Beowulf,15.22,167,4.3,English,Adventure,,,,
8019,28 September 1997,The Assignment,The Assignment,15.218,100,6.3,English,Thriller,,,,
8020,10 July 1998,Pi,Pi,15.217,1703,7.1,English,Mystery,,,,
8021,23 January 2010,Yu-Gi-Oh! 3D: Bonds Beyond Time,Yu-Gi-Oh! 3D: Bonds Beyond Time,15.216,71,6.1,Japanese,Animation,,,,
8022,22 September 1995,Empire Records,Empire Records,15.216,535,6.7,English,Music,,,,
8023,17 July 1964,Marnie,Marnie,15.216,806,7.2,English,Crime, Thriller,,,
8024,02 September 2004,A Love Song for Bobby Long,A Love Song For Bobby Long,15.215,276,6.8,English,Drama,,,,
8025,12 March 1972,Pink Flamingos,Pink Flamingos,15.215,349,6.3,English,Comedy,,,,
8026,20 October 2017,Wheelman,Wheelman,15.213,492,6.1,English,Action,,,,
8027,03 December 2004,This Girl's Life,This Girl'S Life,15.211,35,4.6,English,Drama,,,,
8028,30 October 2020,Rogue City,Rogue City,15.21,459,5.9,French,Crime,,,,
8029,09 October 2015,The Final Girls,The Final Girls,15.21,992,6.4,English,Comedy,,,,
8030,20 February 2019,Svaha: The Sixth Finger,Svaha: The Sixth Finger,15.209,102,6.6,Korean,Mystery,,,,
8031,02 April 2021,Every Breath You Take,Every Breath You Take,15.208,135,6,English,Thriller,,,,
8032,19 March 1999,True Crime,True Crime,15.208,543,6.6,English,Crime,,,,
8033,01 January 2011,Recoil,Recoil,15.205,123,6.1,English,Action,,,,
8034,25 August 1979,Zombie Flesh Eaters,Zombie Flesh Eaters,15.201,435,6.6,Italian,Horror,,,,
8035,26 January 2018,Please Stand By,Please Stand By,15.2,363,6.9,English,Comedy,,,,
8036,12 October 2001,Dagon,Dagon,15.199,258,6.3,English,Fantasy,,,,
8037,31 October 2019,Tailgate,Tailgate,15.198,160,6.3,Dutch,Thriller,,,,
8038,17 September 2008,The Secret Life of Bees,The Secret Life Of Bees,15.197,415,7.4,English,Family,,,,
8039,13 September 2006,Starter for 10,Starter For 10,15.196,307,6.4,English,Drama,,,,
8040,18 November 2016,The Warriors Gate,The Warriors Gate,15.195,278,6.7,English,Action,,,,
8041,16 September 2011,Straw Dogs,Straw Dogs,15.194,406,5.8,English,Drama,,,,
8042,18 February 1966,The Chase,The Chase,15.194,206,7.1,English,Crime,,,,
8043,16 December 1992,Forever Young,Forever Young,15.194,690,6.4,English,Adventure, Romance,,,
8044,20 December 2018,Dumplin',Dumplin',15.191,1218,6.8,English,Comedy,,,,
8045,13 October 1989,"The Cook, the Thief, His Wife & Her Lover","The Cook, The Thief, His Wife & Her Lover",15.191,436,7.4,English,Crime,,,,
8046,20 May 2004,Mysterious Skin,Mysterious Skin,15.189,691,7.5,English,Drama,,,,
8047,01 January 2011,"Sex, Lies and Death","Sex, Lies And Death",15.186,44,6.7,Spanish,Drama,,,,
8048,08 July 1993,In the Line of Fire,In The Line Of Fire,15.184,1164,7,English,Action, Mystery,,,
8049,02 August 1996,X: The Movie,X: The Movie,15.183,39,5.6,Japanese,Action,,,,
8050,01 January 1989,Clownhouse,Clownhouse,15.181,131,6.1,English,Horror,,,,
8051,14 December 1984,Runaway,Runaway,15.179,171,5.4,English,Thriller,,,,
8052,31 August 1977,The Duellists,The Duellists,15.176,370,7.3,English,Drama,,,,
8053,19 October 1993,The House of the Spirits,The House Of The Spirits,15.176,530,6.9,English,Romance,,,,
8054,25 December 2019,The Tunnel,The Tunnel,15.174,175,6.2,Norwegian,Thriller,,,,
8055,24 March 2022,Everything Everywhere All at Once,Everything Everywhere All At Once,15.17,0,0,English,Action,,,,
8056,29 February 2020,I Am Vengeance: Retaliation,I Am Vengeance: Retaliation,15.168,50,6.1,English,Action,,,,
8057,10 November 2017,Mayhem,Mayhem,15.167,481,6.5,English,Action,,,,
8058,20 December 1988,Working Girl,Working Girl,15.167,706,6.6,English,Comedy,,,,
8059,08 October 2021,The Manor,The Manor,15.166,152,5.6,English,Horror,,,,
8060,06 September 2008,Gurren Lagann the Movie: Childhood's End,Gurren Lagann The Movie: Childhood'S End,15.166,72,7.5,Japanese,Action,,,,
8061,25 October 2014,Last Shift,Last Shift,15.165,404,6.1,English,Horror,,,,
8062,15 February 2017,The Bar,The Bar,15.164,1085,6.3,Spanish,Horror,,,,
8063,18 September 1922,H√§xan,H„§Xan,15.164,241,7.6,Swedish,Documentary,,,,
8064,16 April 2003,Chasing Papi,Chasing Papi,15.161,87,7.2,English,Comedy,,,,
8065,17 April 2014,Bears,Bears,15.158,127,7.4,English,Documentary,,,,
8066,13 January 2012,Frenemies,Frenemies,15.156,373,5.9,English,Drama,,,,
8067,12 December 1986,¬°Three Amigos!,¬°Three Amigos!,15.155,723,6.4,English,Comedy,,,,
8068,08 October 2004,Halloweentown High,Halloweentown High,15.154,243,6.6,English,Adventure, TV Movie,,,
8069,27 November 2019,The Two Popes,The Two Popes,15.151,2337,7.5,English,Drama,,,,
8070,19 February 2013,Hansel and Gretel Get Baked,Hansel And Gretel Get Baked,15.151,166,5,English,Horror,,,,
